ID	Bacteria	Host
AgProtect_394	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_393	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_392	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_391	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_390	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_39	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_389	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_388	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_387	Glaesserella_parasuis	Sus_scrofa
AgProtect_386	Glaesserella_parasuis	Sus_scrofa
AgProtect_385	Glaesserella_parasuis	Sus_scrofa
AgProtect_384	Glaesserella_parasuis	Sus_scrofa
AgProtect_383	Glaesserella_parasuis	Sus_scrofa
AgProtect_382	Glaesserella_parasuis	Sus_scrofa
AgProtect_381	Glaesserella_parasuis	Sus_scrofa
AgProtect_380	Glaesserella_parasuis	Sus_scrofa
AgProtect_38	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_379	Glaesserella_parasuis	Sus_scrofa
AgProtect_378	Glaesserella_parasuis	Sus_scrofa
AgProtect_377	Glaesserella_parasuis	Sus_scrofa
AgProtect_376	Glaesserella_parasuis	Sus_scrofa
AgProtect_375	Glaesserella_parasuis	Sus_scrofa
AgProtect_374	Glaesserella_parasuis	Sus_scrofa
AgProtect_373	Glaesserella_parasuis	Sus_scrofa
AgProtect_372	Glaesserella_parasuis	Sus_scrofa
AgProtect_371	Glaesserella_parasuis	Sus_scrofa
AgProtect_370	Glaesserella_parasuis	Sus_scrofa
AgProtect_37	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_369	Glaesserella_parasuis	Sus_scrofa
AgProtect_368	Glaesserella_parasuis	Sus_scrofa
AgProtect_367	Glaesserella_parasuis	Sus_scrofa
AgProtect_366	Glaesserella_parasuis	Sus_scrofa
AgProtect_365	Glaesserella_parasuis	Sus_scrofa
AgProtect_364	Glaesserella_parasuis	Sus_scrofa
AgProtect_363	Glaesserella_parasuis	Sus_scrofa
AgProtect_362	Glaesserella_parasuis	Sus_scrofa
AgProtect_361	Glaesserella_parasuis	Sus_scrofa
AgProtect_360	Helicobacter_pylori	Homo_sapiens
AgProtect_36	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_359	Helicobacter_pylori	Homo_sapiens
AgProtect_358	Helicobacter_pylori	Homo_sapiens
AgProtect_357	Helicobacter_pylori	Homo_sapiens
AgProtect_356	Helicobacter_pylori	Homo_sapiens
AgProtect_355	Helicobacter_pylori	Homo_sapiens
AgProtect_354	Helicobacter_pylori	Homo_sapiens
AgProtect_353	Helicobacter_pylori	Homo_sapiens
AgProtect_352	Helicobacter_pylori	Homo_sapiens
AgProtect_351	Helicobacter_pylori	Homo_sapiens
AgProtect_350	Helicobacter_pylori	Homo_sapiens
AgProtect_35	Clostridium_tetani	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Sus_scrofa
AgProtect_349	Helicobacter_pylori	Homo_sapiens
AgProtect_348	Helicobacter_pylori	Homo_sapiens
AgProtect_347	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_346	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_345	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_344	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_343	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_342	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_341	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_340	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_34	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_339	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_338	Mycoplasma_gallisepticum	Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_337	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_336	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_335	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_334	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_333	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_332	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_331	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_330	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_33	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_329	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_328	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_327	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_326	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_325	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_324	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_323	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_322	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_321	Rickettsia_typhi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_320	Rickettsia_rickettsii	Homo_sapiens;Canis_familiaris
AgProtect_32	Clostridium_tetani	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Sus_scrofa
AgProtect_319	Rickettsia_conorii	Homo_sapiens
AgProtect_318	Rickettsia_prowazekii	Homo_sapiens
AgProtect_317	Rickettsia_prowazekii	Homo_sapiens
AgProtect_316	Rickettsia_rickettsii	Homo_sapiens;Canis_familiaris
AgProtect_315	Rickettsia_prowazekii	Homo_sapiens
AgProtect_314	Rickettsia_prowazekii	Homo_sapiens
AgProtect_313	Rickettsia_prowazekii	Homo_sapiens
AgProtect_312	Rickettsia_prowazekii	Homo_sapiens
AgProtect_311	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_310	Shigella_dysenteriae	Homo_sapiens
AgProtect_31	Clostridium_botulinum	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Bos_taurus;Anas_platyrhynchos_domesticus
AgProtect_309	Shigella_dysenteriae	Homo_sapiens
AgProtect_308	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_307	Shigella_sonnei	Homo_sapiens;Gallus_gallus
AgProtect_306	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_305	Shigella_flexneri	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_304	Porphyromonas_gingivalis	Homo_sapiens
AgProtect_303	Treponema_pallidum	Homo_sapiens
AgProtect_302	Treponema_pallidum	Homo_sapiens
AgProtect_301	Treponema_pallidum	Homo_sapiens
AgProtect_300	Treponema_pallidum	Homo_sapiens
AgProtect_30	Clostridium_botulinum	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Bos_taurus;Anas_platyrhynchos_domesticus
AgProtect_3	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_299	Treponema_pallidum	Homo_sapiens
AgProtect_298	Treponema_pallidum	Homo_sapiens
AgProtect_297	Treponema_pallidum	Homo_sapiens
AgProtect_296	Treponema_pallidum	Homo_sapiens
AgProtect_295	Treponema_pallidum	Homo_sapiens
AgProtect_294	Treponema_pallidum	Homo_sapiens
AgProtect_293	Treponema_pallidum	Homo_sapiens
AgProtect_292	Treponema_pallidum	Homo_sapiens
AgProtect_291	Vibrio_vulnificus	Homo_sapiens;Anguilla_anguilla;Danio_rerio;Oreochromis_niloticus
AgProtect_290	Vibrio_cholerae	Homo_sapiens
AgProtect_29	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_289	Vibrio_cholerae	Homo_sapiens
AgProtect_288	Vibrio_cholerae	Homo_sapiens
AgProtect_287	Yersinia_pseudotuberculosis	Bos_taurus;Canis_familiaris;Felis_silvestris_catus;Ovis_orientalis_aries;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Capra_aegagrus_hircus
AgProtect_286	Yersinia_pseudotuberculosis	Bos_taurus;Canis_familiaris;Felis_silvestris_catus;Ovis_orientalis_aries;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Capra_aegagrus_hircus
AgProtect_285	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_284	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_283	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_282	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_281	Helicobacter_pylori	Homo_sapiens
AgProtect_280	Edwardsiella_tarda	Homo_sapiens;Oncorhynchus_mykiss;Ictalurus_punctatus;Danio_rerio;Oreochromis_niloticus
AgProtect_28	Mycobacterium_intracellulare	Homo_sapiens;Bos_taurus
AgProtect_279	Edwardsiella_tarda	Homo_sapiens;Oncorhynchus_mykiss;Ictalurus_punctatus;Danio_rerio;Oreochromis_niloticus
AgProtect_278	Edwardsiella_tarda	Homo_sapiens;Oncorhynchus_mykiss;Ictalurus_punctatus;Danio_rerio;Oreochromis_niloticus
AgProtect_277	Edwardsiella_tarda	Homo_sapiens;Oncorhynchus_mykiss;Ictalurus_punctatus;Danio_rerio;Oreochromis_niloticus
AgProtect_276	Chlamydia_trachomatis	Homo_sapiens
AgProtect_275	Chlamydia_pneumoniae	Homo_sapiens;Equus_ferus_caballus;Bos_taurus;Canis_familiaris;Felis_silvestris_catus
AgProtect_274	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_273	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_272	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_271	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_270	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_27	Clostridium_botulinum	Homo_sapiens;Equus_ferus_caballus;Ovis_orientalis_aries;Bos_taurus;Anas_platyrhynchos_domesticus
AgProtect_269	Actinobacillus_pleuropneumoniae	Sus_scrofa
AgProtect_268	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_267	Erysipelothrix_rhusiopathiae	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Meleagris_gallopavo_domesticus
AgProtect_266	Pasteurella_multocida	Homo_sapiens;Gallus_gallus;Meleagris_gallopavo_domesticus;Bos_taurus;Oryctolagus_cuniculus_domesticus;Sus_scrofa;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_265	Pasteurella_multocida	Homo_sapiens;Gallus_gallus;Meleagris_gallopavo_domesticus;Bos_taurus;Oryctolagus_cuniculus_domesticus;Sus_scrofa;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_264	Glaesserella_parasuis	Sus_scrofa
AgProtect_263	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_262	Mycobacterium_marinum	Homo_sapiens;Dicentrarchus_labrax;Danio_rerio;Cyprinus_carpio;Morone_saxatilis
AgProtect_261	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_260	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_26	Chlamydia_pneumoniae	Homo_sapiens;Equus_ferus_caballus;Bos_taurus;Canis_familiaris;Felis_silvestris_catus
AgProtect_259	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_258	Streptococcus_pyogenes	Homo_sapiens
AgProtect_258	Streptococcus_pyogenes	Homo_sapiens
AgProtect_257	Streptococcus_pyogenes	Homo_sapiens
AgProtect_257	Streptococcus_pyogenes	Homo_sapiens
AgProtect_256	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_255	Salmonella_enterica_serovar_Typhimurium	Homo_sapiens;Bos_taurus;Sus_scrofa;Equus_ferus_caballus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_254	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_253	Brucella_abortus	Homo_sapiens;Mus_musculus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_252	Brucella_melitensis	Homo_sapiens;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_251	Yersinia_pestis	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus
AgProtect_250	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_25	Chlamydia_pneumoniae	Homo_sapiens;Equus_ferus_caballus;Bos_taurus;Canis_familiaris;Felis_silvestris_catus
AgProtect_249	Mesomycoplasma_hyopneumoniae	Sus_scrofa
AgProtect_248	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_247	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_246	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_245	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_244	Haemophilus_influenzae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_243	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_242	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_241	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_240	Treponema_pallidum	Homo_sapiens
AgProtect_24	Chlamydia_pneumoniae	Homo_sapiens;Equus_ferus_caballus;Bos_taurus;Canis_familiaris;Felis_silvestris_catus
AgProtect_239	Treponema_pallidum	Homo_sapiens
AgProtect_238	Treponema_pallidum	Homo_sapiens
AgProtect_237	Streptococcus_pyogenes	Homo_sapiens
AgProtect_237	Streptococcus_pyogenes	Homo_sapiens
AgProtect_236	Streptococcus_pyogenes	Homo_sapiens
AgProtect_236	Streptococcus_pyogenes	Homo_sapiens
AgProtect_235	Streptococcus_pyogenes	Homo_sapiens
AgProtect_235	Streptococcus_pyogenes	Homo_sapiens
AgProtect_234	Streptococcus_pyogenes	Homo_sapiens
AgProtect_234	Streptococcus_pyogenes	Homo_sapiens
AgProtect_233	Streptococcus_agalactiae	Homo_sapiens;Bos_taurus;Capra_aegagrus_hircus;Gallus_gallus;Oreochromis_niloticus;Ictalurus_punctatus
AgProtect_232	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_231	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_230	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_23	Chlamydia_muridarum	Mus_musculus
AgProtect_229	Staphylococcus_aureus	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus;Oryctolagus_cuniculus_domesticus;Gallus_gallus;Meleagris_gallopavo_domesticus
AgProtect_2283	Neisseria_meningitidis	Homo_sapiens
AgProtect_2282	Chlamydia_trachomatis	Homo_sapiens
AgProtect_2281	Chlamydia_trachomatis	Homo_sapiens
AgProtect_2280	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_228	Listeria_monocytogenes	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Sus_scrofa;Gallus_gallus;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Canis_familiaris;Meleagris_gallopavo_domesticus
AgProtect_2279	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2278	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2277	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2276	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2275	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2274	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2273	Salmonella_enterica_serovar_Typhimurium	Homo_sapiens;Bos_taurus;Sus_scrofa;Equus_ferus_caballus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_2272	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2271	Streptococcus_pneumoniae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2270	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_227	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_2269	Bacillus_anthracis	Homo_sapiens;Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Equus_ferus_caballus
AgProtect_2268	Leptospira_interrogans	Homo_sapiens;Canis_familiaris;Sus_scrofa;Equus_ferus_caballus;Bos_taurus
AgProtect_2267	Treponema_pallidum	Homo_sapiens
AgProtect_2266	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_2265	Glaesserella_parasuis	Sus_scrofa
AgProtect_2264	Streptococcus_pneumoniae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2263	Rickettsia_tamurae	Homo_sapiens;Bos_taurus
AgProtect_2262	Streptococcus_pneumoniae	Homo_sapiens;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2261	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_2260	Helicobacter_pylori	Homo_sapiens
AgProtect_226	Borreliella_burgdorferi	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Equus_ferus_caballus;Bos_taurus
AgProtect_2259	Escherichia_coli	Homo_sapiens;Sus_scrofa;Gallus_gallus;Ovis_orientalis_aries;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_2258	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_2257	Pseudomonas_aeruginosa	Homo_sapiens;Canis_familiaris;Bos_taurus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Equus_ferus_caballus;Felis_silvestris_catus;Gallus_gallus;Meleagris_gallopavo_domesticus;
AgProtect_2256	Helicobacter_pylori	Homo_sapiens
AgProtect_2255	Campylobacter_coli	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Sus_scrofa
